,黄连,土茯苓,鹿茸,白头翁,肉苁蓉,白芷,元胡,鸦胆子,五味子,京大戟,墨旱莲,侧柏叶,首乌藤,黄柏,黑芝麻,粉萆薢,泽兰,降香,北沙参,川贝母,车前子,大枣,大青叶,大黄,大腹皮,丹参,干姜,化橘红,木蝴蝶,牛蒡子,人工牛黄,三七,山豆根,山柰,山茱萸,山药,山楂,升麻,水牛角,天花粉,白术,白茅根,白前,白扁豆,百合,赤芍,陈皮,地龙,地骨皮,地黄,豆蔻,防风,瓜蒌,瓜蒌皮,红花,红参,红景天,诃子,芥子,芦根,连翘,牡丹皮,麦冬,麦芽,佩兰,羌活,忍冬藤,生姜,石菖蒲,玄参,西洋参,玉竹,竹茹,荜茇,穿心莲,独活,金荞麦,金银花,姜半夏,荆芥,荆芥穗,南沙参,青果,青蒿,青黛,前胡,砂仁,威灵仙,香附,党参,鱼腥草,茵陈,板蓝根,枇杷叶,法半夏,泽泻,炙甘草,炙黄芪,知母,细辛,苦杏仁,虎杖,郁金,枳壳,枳实,栀子,淡竹叶,淡豆豉,鹅不食草,桂枝,葛根,荷叶,黄芩,桔梗,菊花,款冬花,莱菔子,鹿角胶,绵马贯众,麻黄,蒲公英,清半夏,射干,桑叶,桑枝,桑寄生,桃仁,通草,葶苈子,徐长卿,浙贝母,猪苓,紫苏叶,紫草,紫菀,艾叶,川射干,蝉蜕,丁香,附子,蜂房,广藿香,僵蚕,羚羊角,芒硝,苏合香,麝香,雄黄,豨莶草,薏苡仁,石膏,当归,黄芪,苍术,肉桂,川芎,甘草,芍药,人参,茯苓,熟地黄
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE,-1.50040323570691,2.07914830837768,1.09230757559995,1.24165384052823,-1.16383205502165,-1.09389547370368,-1.09635289510926,0.890739409389441,-0.989631986556051,0.780920959241499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11795133371306,1.06686961066543,-1.39820228455633,0.944857506930704,-0.572624942150096,-1.00377111335273,0.885667953395962,-1.06951494074345,-1.27359026218804,1.20214404473698
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,-1.49605143976134,1.90039903070504,-0.855591261161437,-1.80869124093614,-0.804420810246462,1.41500170812233,0.777617909854887,-1.15943050697787,1.64077941721384,-2.25765514359446,-1.65560732332425,-0.832174588979777,-1.87435935461988,-1.65739598463619,0.5380084205839,-1.27217542268652,0.6792113266901,-1.03190537711097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.05865604691723,2.14754850105105,-1.62133457626356,-0.859410035420384,-0.878445219643485,-1.49875034064609,-0.805321887411967,-1.51127006162306,-1.42013013643527,-1.31765141275259
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,1.49464836815857,0.866630993213311,-1.63434055426602,0.901211161017345,-0.784026771568106,-1.05517182150574,-0.539342481494596,1.27561607593787,-1.16890408220001,-0.781366317204702,1.01212625209596,1.20859312236327,0.97761097493663,0.725328947831657,1.14540094762767,1.0216711090973,1.15838693113257,0.681355908927172,0.785718012756293,-1.150866969,-1.178039205,-0.735113238,-1.029685439,-0.979742128,-0.898706359,0.750375697853428,-1.413693106,-1.183356092,-1.158314212,-0.856754843,-0.760762498,-0.557701262,-0.642925026,0.833574810447521,-0.801558844,-1.02091975,-1.181737991,-0.656156533,0.765731871882573,-0.938914245,-1.266526243,0.957921533452941,-0.697101747,-1.093685496,-1.401792124,-1.518863359,-0.940206879,-0.705766011,-1.225832697,-0.767845776,-1.106542126,0.909488065204148,-1.352651765,-1.183304493,-1.18464878,-1.22160169,-0.942483428,-1.614842012,0.743323940766735,-1.559328348,-0.606345191,-1.130074449,-1.125326326,-0.695428854,0.878185399394528,-0.756751772,-0.996249596,0.603465554242369,1.08476632815214,-0.744652952,-1.547185593,-1.074385736,-1.462807116,-0.825148136,-1.053967413,-0.834834459,-0.969366045,-1.330526854,0.513159688925286,-1.275243289,0.595831142982503,-0.877464542,-1.379684473,-1.173355926,-1.002681051,-0.7222668,-1.215198229,-1.210477835,-0.675231125,-1.619211603,-0.810408263,-1.422901551,-0.723129078,-1.010534733,-0.802905962,-1.039667266,-0.63532646,-0.79411434,-0.908154593,-1.31568714,0.615609092161338,-0.8719439,-1.060233642,-0.81468277,-1.450025213,-0.839889735,-1.079073291,-1.160928728,1.14442270253002,-0.763859082,1.17017218992186,-0.692124898,1.21426801643921,0.936051516433421,-0.878506874,-1.276771996,0.896551553065476,0.88813124248229,0.739786423532808,1.06585436412341,0.667740275449477,-0.855499862,-0.934083442,-0.699973877,0.846663978945101,-1.015105791,-1.166915119,-1.010396813,0.644708546523725,-0.9533599,-1.049282199,-0.894293051,-0.895516006,-1.244309595,0.871012088002963,0.722849147368777,0.986942653689042,1.03748332157562,0.814256837177948,-1.108023265,0.955310745286438,-1.331356429,-0.811961015,-1.097083427,1.57179900839096,0.670691070664909,0.993306136685638,0.970309676222964,1.0137769364663,-0.37237636,0.741660853827186,-1.16279234584389,1.80951086482794,-1.46373080941698,0.925941674362571,1.06781186510092,-1.10108057853163,-1.12780259325698,-0.830840874271218,-1.53400808798071,1.45222543674246
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,-1.49388708864035,1.48655014214033,-0.844018850255608,1.01791971214078,0.708917161125654,-0.582425119569013,1.23888833947457,0.840901398373847,-0.641379807199046,0.710090396876941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.950030297358397,1.71417315996564,-0.665635967171844,1.08384242576336,0.901267649136478,-0.585338939218642,0.96316903703256,0.37861372331295,-0.689762478913925,1.17824744695721
WP_GABA_RECEPTOR_SIGNALING,-1.49353466494324,0.0,1.12015124454019,0.0,-0.967136988221126,-0.767001357047841,-0.964644698470198,-1.21923130434796,0.802449458640036,-0.761630720733849,1.15346497470955,0.613011100401351,0.903487853678669,1.17211022203714,1.57631412869521,1.32176497176654,1.35574141735185,1.30938489565865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.996282653592388,-1.10556135445787,1.0324564713697,-1.02871537654974,-1.12703877783124,-1.33139035428176,-1.63815776088487,-0.844052463252803,1.14732112940318,-1.16134387538252
PID_AMB2_NEUTROPHILS_PATHWAY,1.48374198308993,-1.113723966,0.937788478518691,1.00653482301148,0.888473860193677,-0.966311502482754,0.858430497652135,-1.2515342913549,-1.43110630183713,2.04792984299276,1.19167261551179,-0.941456490647932,1.2505171399036,1.13245116895055,1.13434069532633,1.07561353425761,1.31901944241634,0.815372642759141,1.11971759760094,1.03953059308778,0.576581741234126,-0.635527919,-0.908882909,1.18444424396851,1.03741623522512,0.798859364191055,-0.858604239,0.966775038386463,-1.194931364,-0.770519381,-1.260440217,-1.34606516,-1.010852055,1.06303996388158,-0.865996861,0.970012149054118,-1.177291769,-0.845936083,0.592800519897573,-0.765159238,-0.919574585,1.05780631819133,-0.860387018,1.11504023863739,1.05467181260413,0.537657759366898,-0.657787273,1.39719248375525,1.49754551570446,1.4895900962916,0.610802657283818,0.868329146514281,-0.696321328,0.995783312825641,-1.362091361,-1.060013499,-0.911996314,0.817860238942795,1.13629763160995,-0.729124135,-1.287670094,-0.847522614,-1.14246869,0.903111942415711,0.933623513388115,-0.9944174,0.904666166568896,-1.336767335,-0.639385025,-0.781892565,-0.987519682,-0.684188952,1.2421948903127,-0.790707859,1.03463659296037,1.34888528563226,-0.778864993,-0.472636774,-0.483299673,-0.734587902,-0.920083477,0.917800499922577,-0.996742057,-0.875521343,0.721650950801737,-0.834961842,-0.860065193,-0.818547777,1.04332697591595,0.892999259371338,-1.058516122,-0.902884145,-0.78865427,0.93577688861227,1.2522500875621,1.00209592004907,1.20459254727638,0.686692826050257,1.09424720260018,-1.592094499,0.751778230460916,-1.411278003,1.14791147926789,-0.77789252,0.947797195489271,0.977828067944024,0.956712837909284,0.990930740087951,-1.139030524,-1.250079807,0.876800430745959,-1.018510369,0.597509207881356,0.894302891449486,-1.372860468,-0.863558716,0.632636799062218,-1.148837814,-0.805368232,-0.809239236,-1.154211461,0.69780063846506,-1.007614093,0.831929242621386,-0.814266714,-0.846871175,1.01408180237738,1.09763376064931,-0.657054627,-1.094210172,-0.701599361,0.764153777554747,-0.944151695,-1.593472724,0.750677115084326,-1.280726891,-1.077891586,1.25312418440965,0.925584483232243,-1.13215345,0.909667985867649,-0.789032194,-0.805221999,-0.934871793,-0.634057518,0.717467692834631,-0.688120514,-1.073754388,-1.134374545,1.17206536824691,-0.811768207,-0.799447043742188,-1.23300935219358,-1.1871214700551,-1.49154476164092,-1.33785297681277,-1.11225888152039,0.984461638207877,-1.05908354149478,-1.20345983506914,-0.757189747042069
WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS,-1.48145213737567,-1.405112447,-1.11321370504643,1.10768253630981,-0.745962350883967,-0.864184390281499,-1.02884634197998,-1.69830612038489,-1.10416707852841,-0.932644142290798,0.611231812520779,0.939269406152325,0.862307321306386,-0.800699957447074,1.00773557124747,0.986872259905272,0.594916069603828,1.21048334803414,1.19036564353242,0.975813742857125,1.43287711800561,1.30411245273558,0.986515544896137,0.825187847964651,1.48031087187047,-0.639429687,-0.607278297,1.05284117735625,-1.198185139,0.72021379339862,0.78827441368866,0.606639373251175,-1.243052776,-0.663662229,-0.789218164,-0.591673524,1.25077892941127,1.23469747534893,1.12490585353013,1.16887033752702,-1.068474414,1.42505901999696,1.20220785616222,0.903949580001827,-0.853018789,-0.61870301,-0.638803183,1.45953591483855,-0.604460501,-1.119349397,-0.77495536,0.755881976101021,-1.029756692,-0.609048907,-0.478611861,0.965993183155127,1.02094612371124,0.562813950810765,1.05130101759166,-0.806395495,-0.615351289,-1.063222893,-0.550056635,-0.64731147,1.01488623388932,1.0153852414905,0.782362899568377,0.955350363968088,-0.750282033,-0.68460851,-0.838977826,-0.92586888,-1.022458355,0.831196082318523,0.863605683763677,0.756851556124792,1.05511895672603,-0.9653417,-0.581961364,-1.057421606,1.44940628727043,-0.540436277,-0.625743358,0.660990651158954,-1.223045278,1.41059159109587,0.739860308199439,-0.749103473,1.16685413156604,-1.101507398,-0.535359602,0.803434609461253,0.896289609975832,0.836483239611548,0.705938129135945,1.12774039728856,-0.807543928,-0.888974642,-0.786430713,0.911554689233028,1.27667841479474,-0.689397837,1.49127030904318,-0.868826396,0.8526298584855,0.873118795436241,0.975590291262778,-0.73438556,-1.185393037,-0.591252483,1.20034876683176,0.67489456172356,1.18561445175433,0.967764242885399,1.66974689136339,0.780848946743507,1.24333470715545,0.801839100256463,1.01827701694769,0.752626806124363,0.822148450645666,1.19186591293244,-0.816890511,-1.097060099,-0.855945788,1.37538163712431,-0.693788768,0.990231399128748,0.63045334535922,0.833172522871957,-0.874876567,0.805333758430343,0.750363344646724,0.784938123862346,-0.861125411,-0.942561866,0.960175420856548,0.856918528102696,1.0778843075505,-1.025106861,0.888033883396575,0.720117833349139,1.37173702583647,1.01921236564703,-0.812762931,1.03801118084189,-0.517660845,1.35975534386885,0.702309150242557,-1.183581776,0.949490641405678,-0.984916390898974,-1.10842295422767,0.758763523853763,0.584325869755959,0.889409400413763,-0.944601498654474,-0.762285173657915,0.967817000246957,0.941030943588032,1.08969918056405
PID_FRA_PATHWAY,1.47877155798285,-1.250931601,0.818437521179544,0.711916701582983,-0.711569931918077,-0.881488448193772,1.12506233004736,-0.85307042474779,-0.744301687335943,1.34623391772301,-0.865552503459426,-1.23356849658227,0.933840661017731,-1.18954826675263,0.0,0.482536431923683,0.687178796305712,-1.32959543647067,0.992402697349338,1.23743636400786,-0.989378845,0.931816533587117,-1.086885437,0.794303291348409,-1.081451946,-0.799693636,-0.827697596,-0.900737038,0.832502516102927,0.881330403211969,-1.649730461,0.959707862260085,-1.197015041,-1.475338952,-0.828093866,-0.940677137,0.882173907983796,-1.223492902,-1.183629861,0.918952189187181,-1.097184457,-1.115371283,-1.426310965,-1.093426485,-0.554540221,-1.056697596,-0.536669157,-0.975684298,0.980069157140326,-0.722283111,-1.187659048,1.12315958511922,-0.732208649,0.700521079265596,-0.862164861,-0.55444058,-1.227536477,-1.245055672,0.596751873331952,-0.592110645,-1.295789866,-1.340466984,-0.83972386,1.00770150276457,0.805626921760155,-1.827375873,-1.100247441,-1.096235172,-0.856181163,0.87646776242058,-0.936886671,0.727366666300188,-1.045388542,-1.519859627,-1.205367403,0.849788496091371,-0.812922207,-0.542460604,-1.079917375,-0.758028669,-1.014598744,1.14209175511315,-1.37519827,-1.032714345,0.869077459923207,-1.122204614,-1.055551172,-0.926115548,-1.063759119,-0.646928465,-1.3618714,-0.864951267,1.00702100541923,-0.960555577,0.682415020108493,-1.224743985,-0.846696884,1.01471518667094,0.523084252064184,-1.199062625,0.765794874353816,-1.268835495,0.877307575130337,0.715796611297494,0.88986108462072,1.15527523380732,-0.889984837,1.11254681130175,0.811512822054683,-0.882241153,1.01809074377879,-1.289632612,0.970825078895872,0.682100509799893,-1.075889226,1.06438422822199,0.964633247577804,-0.939710872,-1.296180018,0.782883762687878,0.922311056450172,-1.264602707,-0.839272451,1.35989078864928,1.01623227361985,-0.986516968,1.35267756271786,-0.885977492,0.54955753675837,-1.061981423,0.706455984182451,-1.282635671,-1.1349666,-1.213436776,0.768869966255564,-0.962326013,-1.752332168,-0.770386945,-0.951237235,-0.64431437,0.594501970302746,-1.027093097,-0.958524877,-0.982645387,-0.762715302,0.48418837170993,-0.818657706,-1.23651374,-0.90849247,-0.636554455,-1.0796592,-1.35705079002038,-1.25529334564624,-1.17493266979524,-1.65418861228457,-1.59381034542818,-1.21374365808437,-0.819491913684329,-1.45438765014583,-0.845134280573311,-1.08200259610294
WP_COPPER_HOMEOSTASIS,1.4740113339657,-1.078934571,0.853415941639784,0.927831412040077,-1.00265079754451,0.673398686346508,0.83130780494946,-1.45222792877745,-0.666604127414846,1.44855095538032,-0.893999791670929,-0.93268044157222,0.849182680124554,-0.983913409858206,0.597091248757087,0.450779404765487,-0.647039383915382,-1.60554492406874,1.17494037366179,0.920227757754626,0.925922028525165,-1.203971703,0.788149915315258,0.835374588982843,1.17214255307701,0.890576679022794,1.49218456573284,-0.449183067,0.833893943423632,1.02503675354088,-1.381776507,-0.799905337,0.853772033706458,1.62745811130129,-1.033102463,-0.869979172,-0.662080359,1.28901338427568,-0.927260435,1.6194845966848,-1.129285994,-1.204717582,0.705009812648991,0.544407966843048,-1.142300262,-1.041562232,-0.752571549,1.10451169450029,-0.684806638,-1.167817287,-0.944600489,0.947040009040239,-1.103076638,-0.667098178,1.23874587784531,-0.722338531,-0.902544141,-1.112519954,0.806646820127602,-1.207305342,-0.667449852,-0.778215063,-0.87170055,0.847663609386417,1.03939499992593,-1.064810349,0.696712356122811,-1.212621881,-0.697313739,-0.75501955,-1.226575145,-0.954710656,-0.67322567,-1.5514548,-0.667081725,-0.694691945,0.776132093388376,-0.784791521,0.730958130266775,1.06914884483643,-0.674205872,-1.142776934,-0.687558452,1.25780942974065,0.850393310288498,0.936427606401659,-0.616496277,-1.009991121,1.12689445666959,1.40493142807973,1.0885558250554,1.40222777494833,-0.867717157,1.59604529151698,1.06816236973119,1.26735304049962,0.95893635153443,-0.67900002,0.504844289730345,-1.682930464,0.813926086702916,-1.137807518,0.851647187821572,0.477124516137212,0.881632737540528,-0.889162673,1.23731459087874,1.13520455476576,-1.049713593,-1.318353531,0.956818147307705,0.941649016109889,0.834159761248587,0.907148106760058,0.856445905090467,0.912293629630953,-0.734046611,0.457663580280216,0.709329328016117,0.945738941440625,1.13583317008972,-0.916714058,0.786750146154754,-1.069449761,0.856755983116892,1.10955972791981,1.0747232547999,-0.823862049,0.6180636792479,0.691208694278287,-1.280118463,0.455923156682039,1.00299025224003,1.03441376617133,1.05613912093837,-1.272038371,-1.296166946,-1.209292461,1.26007572338582,-1.139988638,1.03830813355368,-1.306485947,1.04047033064154,0.920159022607416,-1.280772389,0.741308225031628,-1.015706939,1.45885560853626,-1.404334108,-0.601705639,-0.724311427,-0.646543662807237,0.693369447631614,-0.778650024257063,0.838723942672414,-1.09322258297952,-0.939626857548267,-0.948006820799182,-0.692877051963985,1.08181841051417,-0.768042834453429
REACTOME_RSV_HOST_INTERACTIONS,1.4727119429034,-1.002705088,1.27709995308797,0.730682786362043,-0.831240500984084,-1.75751235816507,-1.73458791753279,-1.5730801642666,-1.0144659421838,1.53612287181297,-1.04766931410245,0.75760561945125,0.889997832574435,1.10132503781463,1.10334770520518,1.05981680570862,1.07228423884967,-1.20020528835229,-0.898735291,-0.789394927,0.764272473251377,-0.53312007,-0.917360387,-1.084971895,-0.818749782,1.04871814852988,-1.101295302,-0.914625826,-0.745159576,-0.904124151,-0.809235093,-0.733573336,-0.813058987,-1.080995218,-0.519562147,-0.850794929,-0.625486555,0.977250937358238,-0.773717917,-0.683127763,-1.098561857,-0.799081244,-0.928305284,-1.146276785,-1.078333293,-0.947538298,-0.77329454,-1.076011401,-1.129201243,-1.467422706,-0.679829889,-0.98016565,-1.132251339,-1.006110506,-1.317809737,-0.977198999,-1.052293144,-1.673084382,0.591992675817472,-1.043466739,-0.981491124,-0.892773827,-0.696110192,-0.806207946,1.0176407463425,1.14649571419237,-1.094791418,0.864922608249609,-1.358894868,-0.934266721,-1.052080905,-1.119667487,-1.129750098,0.984011729640949,-0.988889456,1.27818223177925,0.983041830969953,0.977534183451977,-1.041887028,-0.5590434,0.711071154447863,-0.728263838,-1.023506764,-0.861340499,0.792581912839573,-1.279345181,-0.654146214,-0.982740031,-1.082477847,-0.948755859,-0.660587948,-0.832924917,-1.165597299,-1.216481636,0.82057549169002,1.07882277112095,0.559553183018812,-1.29308909,-0.758206816,-1.181403123,0.649408214517183,-1.028966415,-0.920413185,0.917721206562622,1.10494285335398,-1.217764237,-1.214312367,0.863678177424077,-1.265194525,0.619410831052221,0.722222455104405,-0.715859097,0.878829505776276,-1.568694963,-1.452107007,-1.614557833,-0.983236552,0.576238458020459,1.0443254550914,0.892718450071994,-1.257358023,-0.75820185,1.04461536071618,-0.97528615,0.699996859067701,-1.450203689,0.934615317331899,-1.11934569,-0.726362739,-0.891459043,-0.991636524,0.597611659387826,-0.7125947,-0.906197494,-1.015058829,0.737453275304051,0.795162635883971,-1.331454478,0.809502091766495,-1.043871433,0.835267997547814,-0.851522955,0.938029662704019,0.939265618221537,1.00992428717697,1.00166865003798,1.02030568086612,1.06598501835688,-1.065490038,-1.099231699,-0.731256086,-0.693816524550629,1.23767224732401,-0.745776433867523,-0.772537433181097,-0.763052529338828,-0.805470062926609,0.961021370039862,-1.29754497598813,-0.846336063373104,-0.993151161807558
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM,1.47249980138232,1.31336771522112,0.843297928877732,1.24745066477019,0.999875539095332,1.16033763430059,1.33737090711991,-0.839312240953353,-0.786370383427901,-1.13215086968573,-1.52906092775618,0.719841344350587,-1.22683167703845,-1.43116955396204,0.851865622699754,0.924423592909782,1.13652948788265,0.824071844927063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786789920792562,1.49978011168631,-0.873220283186893,-0.726999109231977,-0.64241675632288,-1.08393228652431,1.29273193161879,0.655932861849052,-1.0314963550273,0.940625396675946
WP_COMPLEMENT_AND_COAGULATION_CASCADES,1.4720544698846,-1.155803841,1.4663993910036,0.433662539489464,-1.18220177222276,-1.31520688832811,-1.01926045170587,-0.839862351288168,-0.887172691092426,1.69122881187234,1.32010831935431,-1.14570672148995,1.33554929681586,1.34572976200624,1.10838070591646,1.38091426397858,1.20718445761761,1.60049384166975,1.81358871759919,1.74781267229058,1.29293935776516,1.19083583965975,1.26460160750947,-0.793917911,1.3005037097485,1.57888363533434,0.903897462285165,-0.799053508,-1.619247138,-0.867884593,1.39492994817776,1.31559090055057,1.70785130269426,2.17556714942828,-0.867493373,0.979857727732399,-0.943358647,1.44311826287565,1.6250327996898,-0.733491579,-1.032370019,-1.253010031,1.13734859559116,-1.225831894,-1.173350986,-0.943064154,-1.17366513,-1.005198384,-0.961549197,-1.13563261,-0.915330963,1.25710319239759,-1.165701662,-1.116674945,-1.301181968,-1.029833482,0.897602643543931,1.25368516992498,1.26272489295496,-1.173748704,-1.052562136,-1.294688265,-0.900627963,1.24907968752878,1.26840336651756,1.47278763386438,1.15191600966912,0.735866228664165,1.21611775593051,-1.152650253,-1.19718138,-1.254891887,-0.972403426,1.37604989603564,1.53915332801755,1.23710113838672,1.28751201047548,-1.430597724,1.68055592521277,-1.274857706,1.45290374803876,-1.238018045,-0.894074819,0.851082459807617,1.33956047727523,0.936597799679204,1.35083102184313,-1.212039579,1.20694725103515,-1.197210453,-0.947720977,-1.035245141,-1.185158865,1.34026130681639,1.31700238530738,0.991544687570417,1.3216307646187,-1.25893546,1.08815514373915,1.57335581634188,-1.203039985,1.35554662852841,1.7847768489378,-1.263669458,1.24679829239747,-1.343268955,0.790625720298696,0.83193732663527,1.27034445650266,1.69428324622092,1.1805945873817,1.22160161181249,1.28985872433289,1.07697364681217,1.45132506088676,1.04405154878406,1.06932822028649,1.22639369449921,1.67307209389441,1.3343579754356,-0.90320828,1.25150798292178,-0.795952693,0.896633408138737,1.49221162514682,1.65753161617495,1.19403023706958,1.50031855156338,1.13990479011876,1.37095490674209,-1.022644076,1.71884898081982,1.37358791703446,1.57068255644251,0.907265891169077,1.41678372559482,0.875510307212295,1.8794536537619,1.42993790199998,-1.161654181,1.77012594974939,1.08654133065375,1.77449378198684,1.54691236643645,-0.934377555,1.65789457126941,1.05230903450778,1.31658759914348,1.36464137591829,1.39601121175122,0.903627870106446,-0.900919518342588,-0.634727210235883,1.21046296513782,1.39560846001542,1.65712978367279,-0.810002994945395,1.10767155357786,1.32184961556055,-0.761796796029991,1.39480977439121
